               Related              Related ['P5,1288 1458 1512 1506']
             stretched            stretched ['P8,509 545 773 593']
                across               across ['P8,804 560 984 593']
              southern             southern ['P8,1017 545 1269 593']
                Europe               Europe ['P8,1298 546 1510 607']
                   and                  and ['P8,1542 545 1646 593']
               western              western ['P8,1675 552 1904 593']
                  Asia                 Asia ['P8,1933 545 2068 593']
                    to                   to ['P8,2096 552 2150 593']
                     a                    a ['P8,9 635 39 668']
                  more                 more ['P8,67 635 217 668']
                  open                 open ['P8,248 635 389 681']
                   but                  but ['P8,417 620 512 668']
                 still                still ['P8,542 620 649 668']
                wooded               wooded ['P8,678 620 911 668']
               biotope              biotope ['P8,938 620 1159 681']
                  that                 that ['P8,1188 620 1299 668']
                   now                  now ['P8,1326 635 1451 668']
              prevails             prevails ['P8,1479 620 1711 681']
                    in                   in ['P8,1741 620 1797 667']
X1        warmtemperate      warm-tem-perate ['P8,1826 627 2151 668', 'P8,6 702 186 757']
                 areas                areas ['P8,225 710 388 743']
                     .                    . ['P8,225 710 388 743']
                  This                 This ['P8,429 695 557 743']
                change               change ['P8,597 695 803 757']
                    in                   in ['P8,841 695 897 742']
            vegetation           vegetation ['P8,934 695 1257 757']
                     ,                    , ['P8,934 695 1257 757']
                 which                which ['P8,1297 695 1476 743']
              strongly             strongly ['P8,1516 695 1754 757']
              affected             affected ['P8,1792 695 2028 743']
                   the                  the ['P8,2063 695 2151 743']
           composition          composition ['P8,8 770 372 831']
                    of                   of ['P8,411 770 475 818']
             mammalian            mammalian ['P8,508 770 856 818']
                faunas               faunas ['P8,895 770 1102 826']
                     ,                    , ['P8,895 770 1102 826']
                 seems                seems ['P8,1145 785 1320 818']
                    to                   to ['P8,1360 777 1414 818']
                    be                   be ['P8,1452 770 1521 818']
                linked               linked ['P8,1560 770 1743 818']
                    to                   to ['P8,1781 777 1835 818']
                   the                  the ['P8,1875 770 1963 818']
                 rapid                rapid ['P8,2001 770 2152 831']
                spread               spread ['P8,10 845 199 907']
                    of                   of ['P8,226 845 289 893']
               grasses              grasses ['P8,311 860 520 907']
                around               around ['P8,549 845 752 893']
X1                 8-10               8???10 ['P8,780 846 923 893']
                    Ma                   Ma ['P8,949 846 1047 893']
                   ago                  ago ['P8,1074 860 1192 906']
                     .                    . ['P8,1074 860 1192 906']
              Moreover             Moreover ['P8,1221 846 1521 901']
                     ,                    , ['P8,1221 846 1521 901']
                    in                   in ['P8,1549 845 1604 892']
                   the                  the ['P8,1630 845 1718 893']
                  late                 late ['P8,1743 845 1847 893']
               Neogene              Neogene ['P8,1872 846 2149 907']
                     ,                    , ['P8,1872 846 2149 907']
              climatic             climatic ['P8,8 920 242 968']
                shifts               shifts ['P8,279 920 433 968']
                   and                  and ['P8,468 920 572 968']
               falling              falling ['P8,604 920 795 982']
          temperatures         temperatures ['P8,827 927 1206 982']
                   due                  due ['P8,1240 920 1344 968']
                    to                   to ['P8,1376 927 1431 968']
                   the                  the ['P8,1463 920 1552 968']
